timestamp,reference_mic,mic_order,estimated_x,estimated_y,r1,r2
2025-02-21 16:25:09,4,4-2-3,5.551952823361611,-3.5997954072774454,0.6502708333333334,1.3434166666666665
2025-02-21 16:25:09,4,4-2-3,5.549342158263406,-3.5997954072774454,0.6502708333333334,1.329125
2025-02-21 16:25:10,4,4-2-3,5.553090626599599,-3.603543875613638,0.6288333333333334,1.329125
2025-02-21 16:25:11,2,2-4-3,1.7973009993164446,4.354633620444797,2.2580833333333334,0.6788541666666668
2025-02-21 16:25:11,3,3-4-2,3.6261009993164444,-1.2174948371686214,3.0226874999999995,-0.6788541666666668
2025-02-21 16:25:12,3,3-4-2,3.6261009993164444,-1.2174948371686214,3.0226874999999995,-0.6788541666666668
2025-02-21 16:25:13,4,4-2-3,5.553090626599599,-3.603543875613638,0.6288333333333334,1.329125
2025-02-21 16:25:14,4,4-2-3,5.555980507216329,-3.5985179962801963,0.6574166666666666,1.372
2025-02-21 16:25:14,2,2-4-3,1.792488021815877,4.328415283255337,2.2152083333333334,-0.728875
2025-02-21 16:25:15,3,3-4-2,3.6240801770011215,-4.591657319809171,5.816708333333333,-0.7002916666666666
2025-02-21 16:25:16,3,3-4-2,3.6212880218158765,-4.5888651646239245,5.816708333333333,0.728875
2025-02-21 16:25:17,3,3-4-2,3.6240801770011215,-4.591657319809171,5.816708333333333,-0.7002916666666666
2025-02-21 16:25:17,2,2-4-3,1.7945926087867559,4.324094423106169,2.2080625,0.7074375
2025-02-21 16:25:18,3,3-4-2,3.6212880218158756,-4.6002362166158415,5.823854166666667,0.728875
2025-02-21 16:25:19,2,2-4-3,1.7924880218158765,4.324094423106169,2.2080625,-0.728875
2025-02-21 16:25:20,2,2-4-3,1.7924880218158765,4.324094423106169,2.2080625,-0.728875
2025-02-21 16:25:20,2,2-4-3,1.7924880218158765,4.324094423106169,2.2080625,-0.728875
2025-02-21 16:25:21,2,2-4-3,1.7880903773991146,4.341461628358399,2.236645833333333,-0.7717499999999999
2025-02-21 16:25:22,2,2-4-3,1.7880903773991146,4.341461628358399,2.236645833333333,-0.7717499999999999
2025-02-21 16:25:22,2,2-4-3,1.7880903773991146,4.341461628358399,2.236645833333333,-0.7717499999999999
2025-02-21 16:25:23,2,2-4-3,1.7880903773991146,4.341461628358399,2.236645833333333,-0.7717499999999999
2025-02-21 16:25:24,4,4-2-3,5.549342158263406,-3.5997954072774454,0.6502708333333334,1.329125
2025-02-21 16:25:25,4,4-2-3,5.548047296296249,-3.5997954072774454,0.6502708333333334,1.3219791666666667
2025-02-21 16:25:25,4,4-2-3,5.545478513525822,-3.5997954072774454,0.6502708333333334,1.3076875
2025-02-21 16:25:26,3,3-4-2,3.616890377399115,-4.6643580604450126,5.8667291666666666,0.7717499999999999
2025-02-21 16:25:27,4,4-2-3,5.519584764376648,-3.5700380133906875,-0.8003333333333335,1.329125
2025-02-21 16:25:28,2,2-4-3,1.7973009993164444,3.7451619866093124,0.8003333333333335,0.6788541666666668
2025-02-21 16:25:28,3,3-4-2,3.6261009993164444,-1.2174948371686214,3.0226874999999995,-0.6788541666666668
2025-02-21 16:25:29,3,3-4-2,3.6168903773991143,-1.2082842152512914,3.0226874999999995,0.7717499999999999
2025-02-21 16:25:30,4,4-2-3,5.515721119639064,-3.5700380133906875,-0.8003333333333335,1.3076875
2025-02-21 16:25:30,4,4-2-3,5.515721119639064,-3.5700380133906875,-0.8003333333333335,1.3076875
2025-02-21 16:25:31,3,3-4-2,3.6168903773991143,-1.2023857874224597,3.0155416666666666,0.7717499999999999
2025-02-21 16:25:32,4,4-2-3,5.024301807035778,-3.078618700787402,2.058,1.3076875
2025-02-21 16:25:33,2,2-4-3,1.7973009993164444,3.7451619866093124,0.8003333333333335,0.6788541666666668
2025-02-21 16:25:33,2,2-4-3,1.797300999316444,3.7467325739010136,0.8074791666666666,0.6788541666666668
2025-02-21 16:25:34,2,2-4-3,1.7973009993164444,3.7451619866093124,0.8003333333333335,0.6788541666666668
2025-02-21 16:25:35,2,2-4-3,1.7973009993164444,3.7451619866093124,0.8003333333333335,0.6788541666666668
2025-02-21 16:25:35,4,4-2-3,5.551795764632441,-3.603543875613638,0.6288333333333334,1.3219791666666667
2025-02-21 16:25:36,4,4-2-3,5.551795764632441,-3.603543875613638,0.6288333333333334,1.3219791666666667
2025-02-21 16:25:37,4,4-2-3,5.545478513525822,-3.5997954072774454,0.6502708333333334,1.3076875
2025-02-21 16:25:38,4,4-2-3,5.549226981862015,-3.603543875613638,0.6288333333333334,1.3076875
2025-02-21 16:25:38,4,4-2-3,5.549226981862015,-3.603543875613638,0.6288333333333334,1.3076875
2025-02-21 16:25:39,4,4-2-3,5.549226981862015,-3.603543875613638,0.6288333333333334,1.3076875
2025-02-21 16:25:40,4,4-2-3,5.549226981862015,-3.603543875613638,0.6288333333333334,1.3076875
2025-02-21 16:25:41,4,4-2-3,5.549226981862015,-3.603543875613638,0.6288333333333334,1.3076875
2025-02-21 16:25:41,4,4-2-3,5.549226981862015,-3.603543875613638,0.6288333333333334,1.3076875
2025-02-21 16:25:42,4,4-2-3,5.545426160616099,-3.603543875613638,0.6288333333333334,1.28625
2025-02-21 16:25:43,4,4-2-3,5.549226981862015,-3.603543875613638,0.6288333333333334,1.3076875
2025-02-21 16:25:43,4,4-2-3,5.551575882411603,-3.6071666969664946,0.6073958333333334,1.3005416666666667
2025-02-21 16:25:44,4,4-2-3,5.552849803214872,-3.6071666969664946,0.6073958333333334,1.3076875
2025-02-21 16:25:45,4,4-2-3,5.552849803214872,-3.6071666969664946,0.6073958333333334,1.3076875
2025-02-21 16:25:46,4,4-2-3,5.552849803214872,-3.6071666969664946,0.6073958333333334,1.3076875
2025-02-21 16:25:46,4,4-2-3,5.556713447952456,-3.6071666969664946,0.6073958333333334,1.329125
2025-02-21 16:25:47,4,4-2-3,5.556713447952456,-3.6071666969664946,0.6073958333333334,1.329125
2025-02-21 16:25:48,4,4-2-3,2.2451406139831747,-0.29559386299721374,4.959208333333334,1.329125
2025-02-21 16:25:48,4,4-2-3,5.553090626599599,-3.603543875613638,0.6288333333333334,1.329125
2025-02-21 16:25:49,2,2-4-3,0.9597382083982195,3.7116561243863613,-0.6288333333333334,3.565770833333333
2025-02-21 16:25:50,2,2-4-3,0.970156437433168,4.341461628358399,2.236645833333333,3.5443333333333333
2025-02-21 16:25:51,4,4-2-3,5.528139229825446,-3.574666010610233,-0.7788958333333333,1.3505625
2025-02-21 16:25:51,2,2-4-3,0.9701564374331679,3.7405339893897676,0.7788958333333333,3.5443333333333333
2025-02-21 16:25:52,2,2-4-3,0.9701564374331683,4.328415283255337,2.2152083333333334,3.5443333333333333
2025-02-21 16:25:53,2,2-4-3,1.7973009993164442,4.324094423106169,2.2080625,0.6788541666666668
2025-02-21 16:25:54,2,2-4-3,1.7973009993164442,3.7405339893897676,0.7788958333333333,0.6788541666666668
2025-02-21 16:25:54,2,2-4-3,1.7973009993164444,4.341461628358399,2.236645833333333,0.6788541666666668
2025-02-21 16:25:55,2,2-4-3,1.7973009993164442,3.7405339893897676,0.7788958333333333,0.6788541666666668
2025-02-21 16:25:56,4,4-2-3,5.528139229825446,-3.574666010610233,-0.7788958333333333,1.3505625
2025-02-21 16:25:57,4,4-2-3,5.528139229825446,-3.574666010610233,-0.7788958333333333,1.3505625
2025-02-21 16:25:57,2,2-4-3,1.7973009993164442,3.7405339893897676,0.7788958333333333,0.6788541666666668
2025-02-21 16:25:58,2,2-4-3,1.7973009993164442,3.74206269435369,0.7860416666666666,0.6788541666666668
2025-02-21 16:25:59,2,2-4-3,1.793196531194133,3.7451619866093124,0.8003333333333335,0.7217291666666666
2025-02-21 16:25:59,4,4-2-3,5.52884424900972,-3.5700380133906875,-0.8003333333333335,1.3791458333333335
2025-02-21 16:26:00,4,4-2-3,5.52884424900972,-3.5700380133906875,-0.8003333333333335,1.3791458333333335
2025-02-21 16:26:01,4,4-2-3,5.531552639539409,-3.5700380133906875,-0.8003333333333335,1.3934375
2025-02-21 16:26:02,4,4-2-3,5.52884424900972,-3.5700380133906875,-0.8003333333333335,1.3791458333333335
2025-02-21 16:26:02,4,4-2-3,6.617896457463046,-3.5700380133906875,-0.8003333333333335,4.2231875
